people_count,occupancy_ratio,avg_person_area,avg_distance,min_distance,spatial_spread,top_region_count,middle_region_count,bottom_region_count,frame_occupancy_density,density_label
7,0.164672,0.024988,0.493932,0.313324,0.3571,4,2,1,11.980411,MEDIUM
3,0.050565,0.018569,0.302187,0.197917,0.343767,0,3,0,3.503777,LOW
3,0.006498,0.001,0.584137,0.391682,0.063909,2,0,1,2.503603,LOW
2,0.005138,0.001,0.852818,0.651022,0.256607,1,1,0,2.315829,LOW
55,0.528686,0.010875,0.057636,0.008102,0.413039,1,36,18,141.269241,HIGH
10,0.545514,0.05818,0.603243,0.489151,0.250154,0,9,1,12.0606,MEDIUM
34,0.499685,0.01761,0.084797,0.002279,0.356561,24,3,7,126.641943,HIGH
2,0.001,0.001,0.489755,0.37679,0.056211,2,0,0,2.652035,LOW
35,0.594147,0.011383,0.235175,0.217892,0.164615,0,29,6,133.097187,HIGH
3,0.001,0.003751,0.723334,0.510575,0.395227,0,3,0,2.284816,LOW
58,0.520421,0.004908,0.193632,0.167305,0.296155,34,13,11,118.781426,HIGH
54,0.784618,0.015442,0.102735,0.017743,0.239258,19,14,21,149.448255,HIGH
6,0.399342,0.069125,0.330079,0.157458,0.271849,3,2,1,6.820974,MEDIUM
5,0.44723,0.095478,0.473314,0.28474,0.311396,3,1,1,13.242805,MEDIUM
8,0.217864,0.020446,0.302857,0.230106,0.226671,4,1,3,13.697164,MEDIUM
4,0.497552,0.1,0.502886,0.401133,0.231466,1,3,0,11.900363,MEDIUM
5,0.08,0.013883,0.0712,0.02,0.431566,2,3,0,12.715498,MEDIUM
3,0.08,0.021883,0.250831,0.142831,0.405371,0,1,2,3.56324,MEDIUM
1,0.043822,0.034659,0.831543,0.721888,0.347848,0,0,1,0.440682,LOW
2,0.030029,0.014824,0.256559,0.112827,0.138893,0,1,1,1.143595,LOW
1,0.051887,0.044954,0.944148,0.842437,0.173273,0,0,1,1.224617,LOW
6,0.106445,0.022777,0.414062,0.304868,0.165565,2,2,2,10.56531,MEDIUM
1,0.087893,0.070106,0.776808,0.537351,0.128035,1,0,0,1.026261,LOW
4,0.012083,0.008385,0.343031,0.141394,0.29591,0,3,1,5.0,LOW
1,0.018842,0.001232,0.339801,0.13292,0.34522,0,1,0,0.839368,LOW
1,0.012389,0.014375,0.650739,0.543001,0.13972,1,0,0,1.003729,LOW
3,0.26964,0.088374,0.327908,0.238198,0.137769,1,2,0,4.61772,MEDIUM
1,0.013816,0.011703,0.784876,0.632416,0.359993,0,1,0,0.818163,LOW
3,0.039599,0.001,0.699457,0.50293,0.403063,0,2,1,2.177079,LOW
6,0.32192,0.057247,0.661814,0.480555,0.443605,5,1,0,7.182744,MEDIUM
7,0.417101,0.052037,0.05,0.02,0.281019,2,3,2,19.027741,MEDIUM
1,0.040361,0.049164,0.566588,0.329548,0.519364,0,1,0,1.371398,LOW
49,0.601901,0.016662,0.044388,0.002,0.106492,11,3,35,98.319835,HIGH
10,0.139175,0.015853,0.474033,0.287272,0.151561,3,7,0,25.0,MEDIUM
4,0.044745,0.008794,0.758442,0.527148,0.256978,0,2,2,4.939331,LOW
31,0.700648,0.023359,0.141056,0.041848,0.02,4,18,9,87.789636,HIGH
9,0.347178,0.040545,0.189754,0.106021,0.248476,1,8,0,14.645594,MEDIUM
9,0.08,0.014678,0.220134,0.092773,0.28695,2,5,2,17.644765,MEDIUM
39,0.54621,0.019666,0.093527,0.020059,0.425264,12,5,22,150.0,HIGH
37,0.598565,0.016046,0.115391,0.081073,0.13536,11,14,12,121.278057,HIGH
12,0.247958,0.015964,0.268073,0.179366,0.079518,2,4,6,24.101496,MEDIUM
9,0.2779,0.035689,0.05,0.02,0.145113,1,0,8,15.737184,MEDIUM
35,0.527294,0.015679,0.005,0.002,0.074668,14,19,2,132.918239,HIGH
6,0.216765,0.038036,0.401849,0.218355,0.44384,0,3,3,12.483802,MEDIUM
4,0.001,0.001,0.839655,0.642833,0.336425,1,2,1,5.0,LOW
47,0.6342,0.012728,0.010931,0.002,0.398406,15,26,6,150.0,HIGH
35,0.699033,0.022177,0.150007,0.06735,0.246933,0,4,31,83.529822,HIGH
41,0.706625,0.015975,0.078659,0.052141,0.112898,34,1,6,126.63522,HIGH
12,0.151335,0.011434,0.54352,0.356308,0.202933,9,3,0,18.682727,MEDIUM
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
12,0.331377,0.022343,0.491161,0.415811,0.349723,2,9,1,25.0,MEDIUM
1,0.023381,0.034294,0.967221,0.870292,0.233342,0,0,1,0.50363,LOW
9,0.275405,0.034808,0.233377,0.094461,0.410265,7,2,0,25.0,MEDIUM
7,0.31492,0.04478,0.223092,0.098701,0.511188,0,4,3,17.422419,MEDIUM
1,0.079215,0.076653,0.909696,0.707838,0.400382,1,0,0,0.378615,LOW
1,0.001109,0.001,0.541309,0.396232,0.388345,1,0,0,0.750941,LOW
12,0.20965,0.018325,0.315646,0.186779,0.183404,0,10,2,22.661025,MEDIUM
2,0.010197,0.001,0.490338,0.435159,0.209784,1,1,0,2.59778,LOW
6,0.371771,0.059625,0.218267,0.075142,0.35414,1,5,0,10.404784,MEDIUM
9,0.392826,0.051193,0.471482,0.342637,0.350282,1,0,8,15.486661,MEDIUM
11,0.248316,0.024259,0.173977,0.02,0.234169,1,9,1,12.91712,MEDIUM
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
52,0.356552,0.004985,0.169728,0.155623,0.146636,11,20,21,111.901369,HIGH
4,0.049615,0.021161,0.950566,0.704636,0.055548,1,3,0,5.0,LOW
1,0.025724,0.031387,0.754204,0.60888,0.381878,1,0,0,0.481173,LOW
10,0.63193,0.064364,0.088647,0.02707,0.238734,0,6,4,16.190605,HIGH
1,0.042667,0.036514,0.361385,0.244943,0.188197,0,1,0,0.800128,LOW
8,0.458908,0.059362,0.486805,0.316121,0.331169,0,2,6,9.236783,MEDIUM
1,0.045146,0.034571,0.567488,0.370308,0.395859,0,0,1,1.37713,LOW
11,0.305561,0.02526,0.647608,0.480635,0.306984,3,8,0,25.0,MEDIUM
27,0.588868,0.023266,0.194168,0.128267,0.31371,5,21,1,84.506096,HIGH
31,0.714951,0.021985,0.109432,0.102349,0.182264,3,11,17,92.716448,HIGH
54,0.676546,0.013176,0.295092,0.238115,0.287208,34,15,5,90.003755,HIGH
8,0.183063,0.023161,0.270765,0.151115,0.14898,2,2,4,10.209909,MEDIUM
2,0.014746,0.015755,0.384051,0.166827,0.507556,0,1,1,1.700685,LOW
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
50,0.616493,0.014956,0.14558,0.105096,0.327619,20,29,1,150.0,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
36,0.535346,0.0074,0.074874,0.060109,0.291764,13,19,4,56.720263,HIGH
1,0.028027,0.022196,0.950578,0.80847,0.388217,1,0,0,1.542213,LOW
12,0.24111,0.020365,0.487259,0.304528,0.398549,1,9,2,25.0,MEDIUM
38,0.50685,0.007458,0.069832,0.061437,0.131363,21,12,5,88.284593,HIGH
1,0.001,0.00226,0.619031,0.510543,0.463349,1,0,0,0.352672,LOW
2,0.001,0.015327,0.667671,0.438463,0.375415,0,0,2,2.312792,LOW
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
3,0.027167,0.014361,0.693062,0.631643,0.259492,0,2,1,3.480904,LOW
1,0.048818,0.05689,0.833003,0.756294,0.183541,0,0,1,1.126186,LOW
8,0.271943,0.027838,0.158488,0.035777,0.457156,3,3,2,18.033468,MEDIUM
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
4,0.014396,0.001,0.883842,0.809565,0.165927,0,1,3,2.687059,LOW
9,0.256036,0.025948,0.403211,0.283216,0.239227,0,5,4,10.691116,MEDIUM
5,0.081173,0.01568,0.416702,0.360627,0.315941,0,4,1,10.67794,MEDIUM
8,0.313956,0.03869,0.509638,0.349737,0.410074,0,3,5,12.461602,MEDIUM
10,0.184306,0.017743,0.699877,0.594184,0.354582,3,5,2,12.3944,MEDIUM
4,0.001,0.012195,0.722798,0.659056,0.250354,1,3,0,1.253538,LOW
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
46,0.778497,0.017217,0.078516,0.031701,0.239066,32,10,4,84.535546,HIGH
15,0.358092,0.020681,0.079128,0.058048,0.221963,4,7,4,55.698405,HIGH
25,0.274879,0.010845,0.055778,0.029283,0.110358,0,22,3,81.128384,HIGH
3,0.034925,0.001,0.854347,0.682411,0.40411,0,2,1,4.25609,LOW
46,0.675338,0.015724,0.207559,0.182353,0.348554,2,20,24,150.0,HIGH
48,0.665695,0.013474,0.073106,0.007558,0.201922,9,36,3,103.340145,HIGH
5,0.239826,0.049592,0.441376,0.373044,0.223416,2,2,1,13.187208,MEDIUM
1,0.033092,0.032457,0.731859,0.576408,0.376472,0,1,0,1.209004,LOW
4,0.021888,0.003448,0.729677,0.540037,0.140646,0,3,1,4.347168,LOW
49,0.487279,0.007506,0.128924,0.092552,0.417536,0,35,14,150.0,HIGH
3,0.002921,0.001,0.852561,0.608638,0.339405,1,1,1,2.80968,LOW
3,0.018087,0.001986,0.563619,0.391544,0.418267,1,0,2,1.795513,LOW
2,0.02197,0.003301,0.693939,0.468023,0.429143,0,2,0,2.778937,LOW
51,0.794283,0.018567,0.044522,0.002,0.288317,0,44,7,113.268501,HIGH
6,0.183638,0.033159,0.472501,0.354636,0.396177,2,3,1,7.782075,MEDIUM
3,0.071306,0.012643,0.406568,0.290012,0.350304,0,1,2,1.685005,LOW
56,0.526364,0.009775,0.162531,0.141582,0.146393,17,25,14,150.0,HIGH
48,0.489797,0.010003,0.17241,0.099353,0.35309,0,37,11,150.0,HIGH
2,0.026435,0.01274,0.73543,0.544937,0.300712,0,2,0,1.348442,LOW
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
12,0.08,0.005,0.320311,0.147694,0.100452,1,11,0,15.220404,MEDIUM
2,0.019251,0.006993,0.717642,0.528114,0.46902,1,1,0,0.919984,LOW
28,0.606496,0.019976,0.062346,0.041827,0.295411,8,20,0,63.202545,HIGH
3,0.002114,0.001,0.34364,0.293278,0.186779,0,3,0,1.41274,LOW
3,0.049596,0.002148,0.713047,0.564081,0.405973,1,1,1,1.783543,LOW
4,0.197343,0.046101,0.644285,0.557165,0.312361,1,1,2,4.69406,MEDIUM
3,0.276656,0.093132,0.093273,0.037433,0.128859,2,1,0,4.434011,MEDIUM
5,0.386779,0.075363,0.288005,0.112736,0.091393,1,2,2,11.112419,MEDIUM
34,0.737174,0.020224,0.005,0.002,0.046242,8,18,8,69.080301,HIGH
4,0.266713,0.062283,0.065258,0.02,0.255386,4,0,0,4.905313,MEDIUM
14,0.764973,0.052691,0.044664,0.002,0.106197,1,8,5,26.270024,HIGH
3,0.001,0.002875,0.691672,0.518243,0.346644,0,2,1,4.148027,LOW
1,0.019017,0.022268,0.911171,0.774999,0.457864,0,1,0,0.537603,LOW
8,0.208043,0.028678,0.381892,0.248724,0.414315,0,2,6,11.096659,MEDIUM
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
4,0.008411,0.001,0.447326,0.282226,0.176073,2,0,2,2.718588,LOW
11,0.413485,0.036725,0.269493,0.116439,0.314303,4,0,7,13.748475,MEDIUM
9,0.08,0.019147,0.404266,0.290112,0.418773,0,2,7,16.361733,MEDIUM
3,0.25049,0.086592,0.253609,0.089675,0.28312,1,0,2,6.857289,MEDIUM
39,0.660255,0.022393,0.239285,0.173031,0.118913,11,5,23,62.437147,HIGH
3,0.01307,0.001,0.756907,0.687899,0.051592,3,0,0,4.047042,LOW
4,0.17729,0.044992,0.307136,0.251784,0.218442,1,3,0,5.850304,MEDIUM
7,0.187062,0.025343,0.44079,0.383431,0.201576,0,2,5,12.054992,MEDIUM
58,0.778727,0.009747,0.027113,0.002,0.192748,0,38,20,150.0,HIGH
7,0.324635,0.043228,0.474573,0.286679,0.400749,0,0,7,19.513293,MEDIUM
18,0.834867,0.048355,0.076835,0.002,0.374783,7,10,1,36.107991,HIGH
3,0.018719,0.011775,0.742936,0.569149,0.242416,0,1,2,3.713428,LOW
29,0.708629,0.024917,0.121827,0.103346,0.134746,11,5,13,100.070994,HIGH
7,0.314658,0.045778,0.146703,0.045661,0.128563,2,3,2,11.451571,MEDIUM
40,0.691122,0.022384,0.187361,0.09367,0.103793,6,29,5,75.999465,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
3,0.195487,0.065234,0.440223,0.284001,0.400794,1,0,2,6.539206,MEDIUM
17,0.69741,0.041947,0.221556,0.19919,0.066269,2,9,6,64.944043,HIGH
7,0.294035,0.038121,0.347412,0.270833,0.319415,0,7,0,13.391644,MEDIUM
9,0.274095,0.023196,0.209365,0.107492,0.34373,1,3,5,15.100519,MEDIUM
11,0.312354,0.032622,0.400557,0.251914,0.349077,9,0,2,25.0,MEDIUM
1,0.020461,0.019114,0.573658,0.405836,0.211971,1,0,0,0.978753,LOW
1,0.035862,0.042564,0.507711,0.437598,0.277001,0,0,1,0.596231,LOW
6,0.296617,0.050245,0.414585,0.362723,0.184986,0,2,4,9.169232,MEDIUM
58,0.534568,0.007311,0.062584,0.002,0.223166,13,9,36,149.608133,HIGH
1,0.007486,0.012708,0.664877,0.493859,0.204366,0,1,0,0.512876,LOW
2,0.010274,0.011,0.372093,0.296902,0.535638,0,1,1,1.8152,LOW
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
24,0.561443,0.027437,0.081659,0.060978,0.190866,1,5,18,69.635562,HIGH
3,0.047172,0.007433,0.379672,0.236195,0.176198,0,3,0,2.707984,LOW
24,0.651348,0.032102,0.06204,0.002,0.157933,8,7,9,78.764443,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
30,0.788988,0.026381,0.011985,0.002,0.278271,15,10,5,75.774876,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
14,0.482968,0.034508,0.086943,0.002,0.281902,11,0,3,32.189171,HIGH
14,0.572475,0.042293,0.141499,0.111141,0.194152,3,6,5,40.611427,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
1,0.001,0.01096,0.76204,0.63659,0.34187,0,0,1,0.707055,LOW
7,0.368784,0.063279,0.193745,0.044523,0.490401,4,3,0,7.845088,MEDIUM
4,0.08,0.024974,0.140069,0.020375,0.070521,4,0,0,8.526168,MEDIUM
3,0.072049,0.038629,0.350333,0.204893,0.399355,0,1,2,1.246037,LOW
12,0.08,0.015485,0.614633,0.551034,0.377716,8,1,3,18.218338,MEDIUM
2,0.003367,0.001936,0.405158,0.295622,0.0,0,0,2,1.705694,LOW
30,0.812064,0.028272,0.005,0.002,0.156972,9,13,8,79.908086,HIGH
37,0.717023,0.019539,0.020426,0.002,0.385992,15,19,3,60.541562,HIGH
7,0.162363,0.034235,0.278085,0.204257,0.128409,6,1,0,17.779448,MEDIUM
47,0.654018,0.020155,0.039406,0.002,0.212573,3,34,10,110.815921,HIGH
11,0.228778,0.017601,0.05,0.02,0.222962,6,4,1,21.889756,MEDIUM
2,0.018965,0.001,0.732469,0.630204,0.439577,1,1,0,2.708385,LOW
10,0.35275,0.038626,0.340235,0.290199,0.320912,4,1,5,25.0,MEDIUM
15,0.630103,0.038786,0.087911,0.041344,0.02,2,10,3,35.811981,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
3,0.398168,0.1,0.106241,0.02,0.099219,2,1,0,3.59286,MEDIUM
33,0.469187,0.016672,0.009936,0.002,0.261943,0,18,15,77.175779,HIGH
6,0.230235,0.029966,0.7,0.506525,0.398516,0,6,0,14.875493,MEDIUM
13,0.416741,0.037201,0.074955,0.031634,0.355484,3,7,3,22.610358,HIGH
11,0.2398,0.021403,0.448183,0.255714,0.178194,0,8,3,25.0,MEDIUM
3,0.344563,0.1,0.229284,0.129347,0.135436,1,1,1,8.407944,MEDIUM
1,0.04846,0.058038,0.981834,0.930241,0.454096,0,0,1,0.594615,LOW
49,0.546579,0.015271,0.066568,0.044376,0.167945,14,29,6,150.0,HIGH
11,0.373175,0.032707,0.357849,0.273951,0.39996,4,4,3,25.0,MEDIUM
9,0.194185,0.015973,0.132291,0.02,0.18762,1,8,0,22.270216,MEDIUM
43,0.673535,0.017142,0.083992,0.012461,0.25236,11,28,4,93.489891,HIGH
7,0.278188,0.033998,0.519599,0.433293,0.330291,1,3,3,16.124847,MEDIUM
12,0.107794,0.005632,0.472876,0.285282,0.103167,0,8,4,15.083298,MEDIUM
16,0.275545,0.01668,0.097038,0.013261,0.413847,4,3,9,29.887854,HIGH
3,0.025267,0.008203,0.640537,0.560394,0.305864,2,0,1,1.331986,LOW
9,0.237707,0.031749,0.668126,0.490736,0.394957,5,4,0,19.609956,MEDIUM
12,0.262889,0.01763,0.236724,0.160693,0.145949,4,5,3,25.0,MEDIUM
31,0.787786,0.021956,0.178023,0.11,0.303797,3,14,14,118.808401,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
12,0.33336,0.024681,0.086167,0.029639,0.202484,0,10,2,15.750225,MEDIUM
12,0.282998,0.022287,0.469112,0.405301,0.151792,3,9,0,25.0,MEDIUM
4,0.030667,0.009863,0.421262,0.281792,0.181438,1,3,0,2.533871,LOW
12,0.416046,0.03559,0.254367,0.164583,0.098623,2,6,4,21.426186,HIGH
59,0.666071,0.010417,0.023351,0.002,0.194624,40,3,16,150.0,HIGH
14,0.934989,0.069061,0.090773,0.004432,0.216239,4,8,2,25.070084,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
37,0.622486,0.020255,0.005,0.002,0.071171,7,1,29,119.253779,HIGH
4,0.010963,0.003724,0.649554,0.589581,0.300073,0,3,1,3.697012,LOW
18,0.491381,0.028928,0.15795,0.090885,0.384018,0,8,10,70.686024,HIGH
6,0.382642,0.058057,0.38474,0.214664,0.255029,4,2,0,16.870955,MEDIUM
2,0.001,0.003356,0.887981,0.646772,0.21481,0,1,1,1.789343,LOW
5,0.307294,0.060934,0.316308,0.235294,0.123641,2,2,1,10.077885,MEDIUM
25,0.67577,0.027511,0.032033,0.002,0.149504,5,16,4,63.418458,HIGH
16,0.504851,0.029421,0.005,0.002,0.069919,11,0,5,40.311666,HIGH
57,0.900979,0.014248,0.171586,0.15008,0.228453,1,50,6,90.085947,HIGH
52,0.432739,0.009046,0.092371,0.004324,0.02,0,14,38,104.78281,HIGH
4,0.028944,0.01834,0.501886,0.291233,0.132578,2,1,1,2.147606,LOW
11,0.112118,0.015863,0.306713,0.185357,0.286305,4,6,1,11.850419,MEDIUM
21,0.540455,0.024789,0.193174,0.102672,0.357398,5,7,9,57.862006,HIGH
3,0.03857,0.035797,0.82059,0.691013,0.354315,0,3,0,3.868855,LOW
33,0.550409,0.021655,0.005,0.002,0.02,4,20,9,93.223382,HIGH
3,0.001,0.003213,0.601309,0.491553,0.393432,0,2,1,2.84683,LOW
14,0.429842,0.026986,0.192766,0.131791,0.21243,1,10,3,45.692361,HIGH
36,0.335467,0.009535,0.107163,0.093992,0.268646,17,18,1,68.488209,HIGH
2,0.013961,0.001,0.57133,0.477082,0.245668,1,1,0,2.874606,LOW
4,0.004831,0.001,1.0,0.754274,0.157485,0,2,2,5.0,LOW
3,0.008204,0.001,0.618426,0.536702,0.524751,3,0,0,3.812448,LOW
4,0.162514,0.048893,0.343118,0.161162,0.319909,0,2,2,3.933387,MEDIUM
11,0.119821,0.012592,0.34967,0.193039,0.300393,2,1,8,25.0,MEDIUM
7,0.177887,0.015617,0.242003,0.18631,0.133845,0,3,4,16.098795,MEDIUM
11,0.210946,0.0224,0.23018,0.100354,0.484488,3,8,0,11.150193,MEDIUM
29,0.751195,0.020426,0.087192,0.002,0.132239,5,15,9,89.266671,HIGH
4,0.08,0.018402,0.476511,0.403005,0.393671,3,1,0,4.675394,MEDIUM
5,0.430834,0.091553,0.095811,0.02,0.182869,0,3,2,6.869519,MEDIUM
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
47,0.582285,0.012225,0.256108,0.223592,0.313368,22,12,13,150.0,HIGH
8,0.226058,0.038946,0.584509,0.427205,0.433421,3,4,1,21.333569,MEDIUM
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
1,0.076343,0.076475,0.630187,0.50001,0.131919,0,1,0,0.791567,LOW
6,0.379784,0.072214,0.536086,0.34378,0.427876,4,1,1,11.882097,MEDIUM
59,0.653991,0.011189,0.019366,0.002,0.330326,15,33,11,150.0,HIGH
12,0.238171,0.031979,0.292267,0.184675,0.346596,0,12,0,25.0,MEDIUM
44,0.329479,0.01014,0.18857,0.157343,0.305246,3,11,30,76.656495,HIGH
4,0.035099,0.022399,0.891501,0.643135,0.257068,0,4,0,3.802103,LOW
2,0.074804,0.037117,0.453205,0.269863,0.262389,0,2,0,2.143504,LOW
3,0.008894,0.01307,0.727896,0.641531,0.15966,0,0,3,2.31394,LOW
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
11,0.228352,0.015892,0.407406,0.324742,0.230456,5,6,0,16.115225,MEDIUM
4,0.313247,0.080208,0.343782,0.240712,0.271226,3,0,1,6.19809,MEDIUM
50,0.501183,0.014047,0.005,0.002,0.071242,19,31,0,150.0,HIGH
3,0.002719,0.001,0.626274,0.48013,0.49992,1,0,2,2.348797,LOW
33,0.801479,0.020591,0.044236,0.011511,0.348874,27,0,6,76.225254,HIGH
1,0.023822,0.01679,0.431943,0.282845,0.343038,0,1,0,0.676922,LOW
4,0.291401,0.083538,0.295988,0.11686,0.284908,1,2,1,9.030777,MEDIUM
48,0.522124,0.01446,0.237591,0.223978,0.108704,21,20,7,149.568876,HIGH
19,0.625715,0.029504,0.058588,0.026818,0.138567,1,8,10,50.156187,HIGH
51,0.668895,0.012997,0.182979,0.142618,0.022005,19,10,22,150.0,HIGH
3,0.020027,0.01479,0.659152,0.48715,0.223588,2,0,1,0.983101,LOW
3,0.028559,0.00282,0.584618,0.339528,0.332732,1,1,1,1.29693,LOW
2,0.024206,0.022963,0.913575,0.841059,0.347335,0,1,1,1.278439,LOW
32,0.690393,0.021967,0.099029,0.033365,0.212198,13,17,2,75.70206,HIGH
11,0.167648,0.017605,0.096407,0.02,0.275843,0,10,1,25.0,MEDIUM
7,0.357902,0.053898,0.130574,0.02,0.329347,4,3,0,8.141221,MEDIUM
9,0.15987,0.012179,0.153789,0.02,0.406583,2,6,1,20.504789,MEDIUM
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
26,0.868744,0.030942,0.249843,0.242386,0.022707,14,9,3,70.245684,HIGH
2,0.011499,0.001,0.691025,0.4544,0.344165,1,1,0,2.466814,LOW
8,0.246384,0.032641,0.160349,0.062724,0.307683,0,2,6,23.833694,MEDIUM
59,0.568141,0.005285,0.028989,0.002,0.240373,10,6,43,150.0,HIGH
12,0.292485,0.017825,0.41485,0.256452,0.370204,0,8,4,24.752522,MEDIUM
3,0.014214,0.001,0.664335,0.464663,0.462013,1,0,2,1.862395,LOW
4,0.001,0.02037,0.922636,0.748562,0.401556,1,3,0,1.654058,LOW
3,0.001,0.006735,0.921116,0.776809,0.380496,1,2,0,4.063946,LOW
10,0.180315,0.010512,0.236544,0.16573,0.163584,0,2,8,25.0,MEDIUM
3,0.029638,0.018848,0.335463,0.211653,0.0,2,1,0,3.350897,LOW
2,0.024695,0.018404,0.462677,0.369159,0.170455,1,1,0,0.959786,LOW
44,0.644559,0.015297,0.005,0.002,0.049822,8,18,18,122.044285,HIGH
2,0.001,0.013093,0.769583,0.666337,0.07858,0,0,2,2.14769,LOW
55,0.836228,0.014999,0.208417,0.112117,0.189007,22,23,10,150.0,HIGH
47,0.627165,0.016205,0.045713,0.011856,0.31206,6,26,15,150.0,HIGH
3,0.001,0.001,0.227894,0.05,0.462247,0,3,0,2.472833,LOW
30,0.757575,0.026942,0.156548,0.070754,0.29905,0,1,29,62.796088,HIGH
9,0.378019,0.03801,0.199213,0.09335,0.372564,1,4,4,13.957188,MEDIUM
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
4,0.015512,0.001,0.787935,0.645069,0.138956,0,2,2,3.058796,LOW
35,0.684773,0.019436,0.093822,0.05462,0.343574,10,14,11,115.487654,HIGH
2,0.075021,0.037533,0.775724,0.691884,0.182184,0,2,0,2.795002,LOW
1,0.0051,0.004647,0.656825,0.451024,0.067434,0,1,0,0.534068,LOW
2,0.008918,0.001,0.917795,0.759976,0.151904,0,2,0,0.622398,LOW
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
10,0.086394,0.014717,0.545104,0.480847,0.397913,9,1,0,11.251917,MEDIUM
4,0.065601,0.010368,0.701075,0.530467,0.310843,2,0,2,3.809429,LOW
25,0.602833,0.024754,0.288566,0.22475,0.33691,10,14,1,61.547374,HIGH
22,0.652854,0.035255,0.027428,0.020343,0.344876,15,7,0,63.581947,HIGH
8,0.193658,0.037244,0.337853,0.280432,0.35273,0,7,1,8.621033,MEDIUM
42,0.834267,0.01986,0.211349,0.156488,0.043674,31,6,5,84.940127,HIGH
3,0.015752,0.003199,0.864137,0.644001,0.424583,0,3,0,2.370735,LOW
1,0.036114,0.030531,0.441351,0.195646,0.488352,0,1,0,1.172197,LOW
4,0.263201,0.073297,0.567844,0.487627,0.40821,2,2,0,8.85699,MEDIUM
3,0.027363,0.023712,0.858275,0.708667,0.328388,0,0,3,1.754805,LOW
5,0.32847,0.062239,0.162417,0.049958,0.232797,4,1,0,11.253047,MEDIUM
22,0.73819,0.030918,0.005,0.002,0.118206,10,9,3,85.958518,HIGH
57,0.682725,0.012417,0.105437,0.060061,0.129514,13,21,23,150.0,HIGH
3,0.08,0.021428,0.231721,0.148065,0.331181,2,1,0,5.621901,MEDIUM
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
10,0.465274,0.055837,0.108623,0.02,0.116209,6,4,0,15.988092,MEDIUM
2,0.09571,0.043615,0.714562,0.490196,0.234943,0,0,2,1.249191,LOW
36,0.730875,0.019146,0.044695,0.002,0.179251,15,21,0,115.718244,HIGH
11,0.206881,0.024346,0.59002,0.488065,0.357873,0,9,2,12.116196,MEDIUM
6,0.287518,0.049563,0.417515,0.253324,0.383373,0,2,4,7.720547,MEDIUM
12,0.329276,0.028817,0.380798,0.182844,0.297124,4,5,3,22.813022,MEDIUM
8,0.185515,0.031673,0.05,0.02,0.414181,4,0,4,13.157932,MEDIUM
4,0.058666,0.003133,0.250353,0.05,0.315845,2,1,1,4.558532,LOW
5,0.209511,0.046404,0.663924,0.502529,0.212239,0,1,4,11.711518,MEDIUM
4,0.02279,0.001,0.728343,0.641987,0.086596,2,0,2,3.558718,LOW
2,0.001,0.001,0.860659,0.658037,0.475579,2,0,0,0.700108,LOW
1,0.02618,0.015431,0.922799,0.674546,0.424849,0,0,1,0.715059,LOW
38,0.692818,0.019791,0.140301,0.101574,0.244084,1,28,9,71.872142,HIGH
1,0.024046,0.036455,0.583975,0.406394,0.474987,0,1,0,0.161238,LOW
52,0.43832,0.011002,0.150687,0.115382,0.258723,6,25,21,150.0,HIGH
9,0.304293,0.033182,0.507639,0.404696,0.199469,3,6,0,11.824449,MEDIUM
2,0.044578,0.014658,0.4371,0.377369,0.383229,1,0,1,1.017283,LOW
3,0.063323,0.00197,1.0,0.828845,0.12422,1,2,0,2.815287,LOW
4,0.388698,0.1,0.05669,0.02,0.151508,0,4,0,7.702387,MEDIUM
2,0.058313,0.011548,0.884026,0.815428,0.286041,1,1,0,2.241978,LOW
