people_count,occupancy_ratio,avg_person_area,avg_distance,min_distance,spatial_spread,top_region_count,middle_region_count,bottom_region_count,frame_occupancy_density,density_label
40,0.437277,0.01271,0.050626,0.003427,0.311537,27,2,11,69.318894,HIGH
2,0.049762,0.028223,0.906465,0.736315,0.410427,0,0,2,0.839207,LOW
5,0.205728,0.037345,0.265117,0.160295,0.336217,1,4,0,5.665345,MEDIUM
54,0.683989,0.011133,0.046804,0.002,0.202275,18,33,3,135.038557,HIGH
3,0.276133,0.094648,0.379593,0.270074,0.370591,1,1,1,7.387732,MEDIUM
5,0.24794,0.053713,0.482267,0.363065,0.241712,1,3,1,6.561062,MEDIUM
5,0.08,0.015953,0.195112,0.144519,0.132481,2,2,1,13.424464,MEDIUM
5,0.124315,0.02776,0.180779,0.128642,0.387172,0,1,4,11.239259,MEDIUM
7,0.092859,0.005,0.486206,0.307726,0.460416,3,3,1,17.768097,MEDIUM
41,0.619291,0.01979,0.069659,0.027824,0.14657,10,21,10,130.816771,HIGH
11,0.281806,0.021983,0.109931,0.02,0.128312,0,4,7,25.0,MEDIUM
7,0.210684,0.028545,0.373374,0.29725,0.171811,3,3,1,10.882045,MEDIUM
24,0.652381,0.025389,0.169048,0.080946,0.290518,21,3,0,48.500897,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
2,0.006937,0.001,0.587992,0.42878,0.294741,0,0,2,2.716969,LOW
4,0.034004,0.010683,0.47133,0.337447,0.213674,1,3,0,2.260066,LOW
50,0.841548,0.014188,0.209521,0.112739,0.292994,7,35,8,123.049779,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
2,0.046852,0.031871,0.358713,0.126397,0.333399,0,1,1,2.356226,LOW
1,0.004258,0.006899,0.543376,0.38436,0.339822,0,1,0,0.739574,LOW
2,0.007639,0.010705,0.601255,0.452805,0.355418,0,1,1,1.959554,LOW
30,0.694635,0.020594,0.196487,0.172347,0.142822,5,2,23,67.670241,HIGH
1,0.009418,0.001,0.481341,0.284069,0.5356,0,1,0,1.100726,LOW
35,0.641326,0.021051,0.210703,0.166188,0.08727,10,18,7,125.097796,HIGH
17,0.847148,0.052855,0.23871,0.13956,0.154472,0,13,4,33.562544,HIGH
11,0.26179,0.020204,0.149056,0.02,0.341122,2,8,1,25.0,MEDIUM
6,0.08,0.010674,0.155215,0.097225,0.421536,1,4,1,13.556171,MEDIUM
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
3,0.015747,0.001,0.493243,0.335393,0.043199,2,0,1,1.985858,LOW
8,0.246009,0.021392,0.410993,0.309294,0.129329,6,1,1,18.500738,MEDIUM
18,0.770792,0.04514,0.123264,0.046894,0.088886,3,6,9,67.754541,HIGH
3,0.021844,0.003447,0.612748,0.47276,0.371976,0,3,0,3.767469,LOW
1,0.035979,0.040441,0.577211,0.376356,0.388842,0,1,0,0.376364,LOW
4,0.01814,0.001,0.770919,0.537621,0.426983,2,1,1,4.056215,LOW
4,0.015292,0.015106,0.655652,0.569443,0.249751,1,3,0,2.525694,LOW
3,0.052057,0.020927,0.656984,0.548023,0.09282,0,3,0,3.807911,LOW
1,0.056497,0.058462,0.701151,0.608807,0.290298,0,1,0,1.043934,LOW
11,0.095635,0.010395,0.53022,0.356594,0.322033,7,4,0,25.0,MEDIUM
9,0.184067,0.011535,0.075018,0.02,0.291133,4,5,0,21.212457,MEDIUM
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
3,0.017942,0.009317,0.296488,0.123433,0.0,0,3,0,2.98604,LOW
37,0.529797,0.01317,0.107311,0.077241,0.268991,3,9,25,58.987037,HIGH
56,0.64821,0.013478,0.138227,0.056162,0.373145,3,37,16,120.753473,HIGH
25,0.516539,0.022622,0.052789,0.038622,0.276812,4,18,3,57.996273,HIGH
4,0.009823,0.001,0.813835,0.616543,0.113572,2,2,0,1.20746,LOW
5,0.166661,0.026186,0.155436,0.02,0.448236,3,1,1,11.846976,MEDIUM
12,0.137871,0.011844,0.354692,0.273806,0.383505,0,8,4,25.0,MEDIUM
21,0.878912,0.047056,0.033682,0.002,0.211889,6,6,9,33.826682,HIGH
12,0.210222,0.026975,0.526608,0.352673,0.329377,2,4,6,25.0,MEDIUM
8,0.244185,0.026972,0.36756,0.187474,0.45366,0,3,5,10.841046,MEDIUM
9,0.238769,0.026139,0.502808,0.318248,0.188698,2,6,1,23.882989,MEDIUM
54,0.50991,0.003451,0.030308,0.002,0.157091,15,25,14,105.945267,HIGH
9,0.289604,0.03637,0.104489,0.02,0.272211,4,5,0,11.375518,MEDIUM
8,0.240446,0.031837,0.245476,0.083645,0.237621,2,6,0,23.404622,MEDIUM
36,0.513537,0.01028,0.156963,0.148174,0.198282,14,15,7,76.525775,HIGH
4,0.351891,0.080302,0.104672,0.02,0.182674,1,0,3,6.610678,MEDIUM
7,0.29173,0.043656,0.243644,0.043959,0.20705,0,2,5,16.659791,MEDIUM
6,0.08,0.01207,0.205085,0.095943,0.319691,5,0,1,12.663983,MEDIUM
4,0.012607,0.001,0.883724,0.776495,0.243164,1,3,0,2.439241,LOW
4,0.361709,0.08426,0.490343,0.352162,0.20264,0,2,2,4.741711,MEDIUM
1,0.012222,0.007007,0.606659,0.363859,0.202646,1,0,0,0.831787,LOW
48,0.584283,0.008824,0.131178,0.067281,0.287061,15,25,8,79.664516,HIGH
3,0.007022,0.001,0.822331,0.693246,0.193439,0,3,0,3.960689,LOW
15,0.688817,0.043914,0.070968,0.002,0.171059,1,11,3,57.371362,HIGH
10,0.134009,0.009241,0.375316,0.271093,0.333058,5,2,3,11.94777,MEDIUM
2,0.024213,0.014488,0.975155,0.816509,0.487391,2,0,0,0.780936,LOW
3,0.106708,0.036254,0.168951,0.059363,0.081497,0,3,0,5.839965,MEDIUM
10,0.392419,0.033905,0.419407,0.27784,0.165242,0,8,2,14.500868,MEDIUM
4,0.06521,0.017439,0.567291,0.365148,0.07859,3,1,0,4.811597,LOW
1,0.024551,0.028303,0.512893,0.450242,0.24176,0,0,1,0.991296,LOW
9,0.440687,0.04898,0.325737,0.217944,0.29819,1,8,0,24.448446,MEDIUM
6,0.309053,0.050975,0.211754,0.128796,0.374705,3,0,3,9.604989,MEDIUM
3,0.033336,0.003642,0.559625,0.408987,0.080774,1,2,0,3.464967,LOW
3,0.206374,0.065848,0.52371,0.473655,0.260319,1,0,2,4.108145,MEDIUM
57,0.765894,0.011642,0.168429,0.13566,0.279276,37,9,11,125.390168,HIGH
41,0.84407,0.015868,0.090859,0.085284,0.16825,2,4,35,126.208383,HIGH
37,0.796821,0.022464,0.1595,0.114462,0.063982,21,15,1,65.622236,HIGH
4,0.168039,0.041764,0.36737,0.296619,0.376307,4,0,0,9.585413,MEDIUM
56,0.768769,0.015018,0.207907,0.142731,0.356047,17,27,12,106.851638,HIGH
40,0.809787,0.019825,0.066942,0.033764,0.349991,32,0,8,150.0,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
7,0.164998,0.025682,0.325316,0.268278,0.442338,4,0,3,10.406574,MEDIUM
23,0.571373,0.027969,0.170037,0.106787,0.261097,2,11,10,60.435135,HIGH
5,0.330842,0.060705,0.179201,0.02,0.29035,2,3,0,8.942855,MEDIUM
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
2,0.034953,0.029172,0.468108,0.230477,0.302143,1,1,0,1.145583,LOW
2,0.025399,0.010234,0.503688,0.257811,0.450752,1,0,1,0.631648,LOW
8,0.35963,0.047971,0.186308,0.02,0.207087,4,3,1,10.000487,MEDIUM
11,0.381,0.040874,0.450064,0.386063,0.135374,7,4,0,25.0,MEDIUM
3,0.384913,0.1,0.285657,0.105928,0.393324,1,2,0,7.39767,MEDIUM
8,0.385801,0.052961,0.285943,0.235508,0.334434,1,4,3,12.415783,MEDIUM
1,0.032739,0.038941,0.447967,0.38702,0.361785,0,1,0,1.296955,LOW
8,0.161084,0.030751,0.074758,0.02,0.314307,0,7,1,12.393163,MEDIUM
48,0.765239,0.014176,0.302895,0.293676,0.224498,6,41,1,150.0,HIGH
4,0.08,0.024111,0.333239,0.206556,0.198777,1,0,3,5.165396,MEDIUM
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
2,0.014572,0.006916,0.725915,0.477021,0.217929,0,1,1,1.713556,LOW
58,0.818411,0.013945,0.230304,0.205503,0.175078,18,32,8,150.0,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
1,0.015608,0.027875,0.657829,0.496912,0.34286,0,0,1,0.542084,LOW
12,0.08,0.005833,0.409323,0.341127,0.082577,6,2,4,12.032482,MEDIUM
5,0.088025,0.013053,0.284693,0.165743,0.3879,2,3,0,10.313631,MEDIUM
21,0.648146,0.030318,0.0951,0.05427,0.34852,7,9,5,84.013912,HIGH
2,0.019112,0.00278,0.506803,0.364915,0.0,0,1,1,3.019097,LOW
3,0.024382,0.011597,0.80341,0.617827,0.10564,0,3,0,4.268381,LOW
3,0.021031,0.001,0.757541,0.620521,0.122598,0,0,3,3.278327,LOW
20,0.618704,0.025985,0.230107,0.176881,0.220883,13,7,0,77.47474,HIGH
47,0.509051,0.004116,0.039854,0.002,0.242853,7,18,22,135.355614,HIGH
8,0.224712,0.023144,0.432818,0.244718,0.466251,1,5,2,10.40698,MEDIUM
3,0.052019,0.014265,0.778351,0.713056,0.334063,0,3,0,2.549708,LOW
2,0.036837,0.016126,0.852911,0.611297,0.269235,1,0,1,1.317147,LOW
5,0.228556,0.046751,0.172867,0.043123,0.345557,2,3,0,14.019377,MEDIUM
4,0.019295,0.001,0.338811,0.165638,0.469734,1,0,3,1.722109,LOW
3,0.001,0.011663,0.353583,0.129284,0.247528,2,0,1,4.362563,LOW
12,0.913593,0.075373,0.225044,0.140621,0.30648,5,6,1,39.052514,HIGH
12,0.25137,0.016779,0.433398,0.302403,0.377132,9,3,0,25.0,MEDIUM
46,0.520721,0.00982,0.111474,0.019704,0.062256,17,13,16,121.285389,HIGH
9,0.370814,0.045579,0.482343,0.360537,0.141455,2,5,2,25.0,MEDIUM
11,0.366808,0.035019,0.222647,0.02941,0.249537,3,7,1,25.0,MEDIUM
9,0.08,0.016684,0.18873,0.053182,0.094244,2,4,3,9.21566,MEDIUM
4,0.022555,0.001,0.507028,0.288185,0.387423,0,4,0,5.0,LOW
27,0.604957,0.020651,0.113672,0.04419,0.131538,8,18,1,47.016991,HIGH
4,0.01522,0.017311,0.590187,0.519076,0.238265,3,1,0,2.955283,LOW
2,0.0217,0.016599,0.312163,0.153999,0.423414,0,1,1,1.743179,LOW
12,0.26975,0.018414,0.05,0.02,0.313059,1,7,4,25.0,MEDIUM
8,0.251875,0.035894,0.516129,0.360345,0.341563,3,1,4,15.151418,MEDIUM
41,0.644235,0.014574,0.077365,0.063766,0.236146,20,20,1,150.0,HIGH
6,0.200477,0.038764,0.253417,0.118841,0.119344,1,4,1,15.303274,MEDIUM
4,0.040389,0.022655,0.705014,0.645755,0.176124,1,2,1,2.805551,LOW
46,0.351514,0.007375,0.065782,0.020807,0.200935,12,26,8,134.332595,HIGH
28,0.78504,0.024563,0.0636,0.002,0.296867,13,11,4,109.386365,HIGH
11,0.799173,0.076616,0.005,0.002,0.340448,1,8,2,32.40931,HIGH
3,0.002786,0.01007,0.883544,0.722592,0.392765,3,0,0,1.262366,LOW
3,0.041274,0.002965,0.906278,0.696956,0.324695,0,2,1,3.871084,LOW
45,0.791098,0.022937,0.11809,0.047878,0.155035,3,42,0,105.811119,HIGH
30,0.61657,0.022543,0.122754,0.032139,0.169732,0,7,23,70.388181,HIGH
13,0.762298,0.065613,0.176339,0.146158,0.452626,0,8,5,19.491877,HIGH
3,0.05725,0.008489,0.368143,0.282766,0.359171,2,0,1,1.54396,LOW
1,0.010737,0.01271,0.868084,0.764523,0.348359,1,0,0,1.393114,LOW
4,0.209632,0.048648,0.324879,0.261189,0.102434,0,3,1,8.139311,MEDIUM
23,0.564689,0.024481,0.183482,0.127222,0.22847,4,10,9,81.708607,HIGH
25,0.70554,0.03335,0.196858,0.173417,0.38319,10,13,2,70.278244,HIGH
49,0.701356,0.00896,0.022428,0.002,0.091643,17,26,6,150.0,HIGH
3,0.045641,0.015535,0.912789,0.795905,0.088081,0,2,1,1.035421,LOW
15,0.815744,0.057239,0.105347,0.063007,0.414903,0,5,10,44.326261,HIGH
3,0.041046,0.023368,0.803535,0.731525,0.186227,0,3,0,1.357621,LOW
40,0.696841,0.012646,0.177292,0.139779,0.284563,7,32,1,73.140125,HIGH
10,0.661939,0.068791,0.114431,0.050779,0.323183,2,2,6,31.389373,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
42,0.380751,0.007328,0.015612,0.002,0.29964,8,10,24,128.759864,HIGH
5,0.15143,0.031111,0.45726,0.32034,0.159397,0,5,0,8.73275,MEDIUM
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
4,0.031979,0.021259,0.630032,0.415761,0.312907,0,3,1,3.088741,LOW
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
4,0.26182,0.060339,0.210141,0.020312,0.249756,2,1,1,11.716441,MEDIUM
4,0.028944,0.01834,0.501886,0.291233,0.132578,2,1,1,2.147606,LOW
29,0.716972,0.020731,0.035894,0.002,0.284098,4,14,11,55.427539,HIGH
29,0.630541,0.019557,0.020089,0.002,0.295756,0,17,12,61.29789,HIGH
22,0.61962,0.0272,0.150487,0.112577,0.368258,5,13,4,74.114987,HIGH
50,0.767586,0.018268,0.124289,0.086035,0.11065,6,33,11,86.201992,HIGH
36,0.716046,0.015155,0.117818,0.035872,0.22877,11,19,6,114.293381,HIGH
7,0.373633,0.056722,0.380253,0.201723,0.235269,1,2,4,9.076537,MEDIUM
12,0.245409,0.015398,0.432559,0.247658,0.348426,2,5,5,25.0,MEDIUM
2,0.001,0.015726,0.64841,0.46503,0.254753,0,2,0,0.831136,LOW
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
1,0.044141,0.043243,0.614871,0.422123,0.252755,0,1,0,1.139866,LOW
12,0.630913,0.058245,0.046384,0.022042,0.138933,0,0,12,20.285174,HIGH
4,0.04865,0.023227,0.436949,0.321005,0.5027,0,4,0,5.0,LOW
17,0.526121,0.030296,0.095452,0.005418,0.19558,0,17,0,65.286162,HIGH
34,0.868303,0.027287,0.149934,0.122923,0.173053,13,0,21,53.895726,HIGH
4,0.384408,0.1,0.394578,0.342919,0.396475,2,0,2,9.171642,MEDIUM
1,0.012439,0.00655,0.831844,0.693584,0.427302,1,0,0,0.60944,LOW
11,0.08,0.006761,0.60821,0.529771,0.291884,3,3,5,24.227301,MEDIUM
26,0.644335,0.022928,0.070689,0.033602,0.321776,3,15,8,91.156658,HIGH
12,0.98,0.08,0.075208,0.062726,0.429371,1,0,11,27.80974,HIGH
10,0.316915,0.032737,0.456064,0.377309,0.300728,1,9,0,14.077994,MEDIUM
3,0.337295,0.1,0.29208,0.125417,0.248282,1,2,0,4.779075,MEDIUM
2,0.041893,0.010242,0.736058,0.532201,0.245706,2,0,0,0.840111,LOW
50,0.39727,0.003724,0.242605,0.215949,0.344538,32,18,0,112.168888,HIGH
21,0.897972,0.040243,0.066214,0.041354,0.257602,3,14,4,72.956749,HIGH
6,0.131404,0.025928,0.419177,0.360171,0.167042,0,3,3,16.283417,MEDIUM
4,0.024107,0.006177,0.230847,0.126008,0.46323,0,1,3,3.568581,LOW
8,0.147009,0.023129,0.128036,0.02,0.478591,2,5,1,21.903115,MEDIUM
6,0.243888,0.047351,0.104214,0.032267,0.282757,3,1,2,13.890772,MEDIUM
1,0.067789,0.051123,0.602161,0.516535,0.513991,1,0,0,0.592215,LOW
4,0.030077,0.003132,0.951129,0.738556,0.466023,0,2,2,5.0,LOW
48,0.616242,0.01668,0.259684,0.192713,0.250135,6,31,11,150.0,HIGH
4,0.102562,0.007857,0.422764,0.322305,0.221662,1,2,1,3.240292,LOW
28,0.704767,0.022138,0.219457,0.153204,0.209635,27,1,0,96.647166,HIGH
34,0.81134,0.02791,0.075247,0.007634,0.217278,26,7,1,126.376428,HIGH
10,0.157636,0.018262,0.514107,0.444432,0.101184,3,5,2,18.086709,MEDIUM
43,0.678366,0.011281,0.167359,0.113215,0.03892,2,28,13,149.475484,HIGH
2,0.0061,0.008724,0.690616,0.628499,0.559354,2,0,0,2.28714,LOW
2,0.001,0.005385,0.742868,0.527122,0.4249,0,1,1,1.408128,LOW
6,0.235956,0.041608,0.155803,0.050062,0.402412,4,0,2,6.405204,MEDIUM
9,0.224724,0.024939,0.219522,0.060558,0.227387,2,5,2,20.884531,MEDIUM
4,0.014254,0.004417,0.775091,0.567483,0.133059,2,2,0,3.123956,LOW
4,0.104104,0.028131,0.144256,0.082503,0.438574,1,1,2,7.396828,MEDIUM
5,0.10419,0.026599,0.433156,0.294537,0.359751,1,3,1,6.301507,MEDIUM
4,0.052124,0.022223,0.778746,0.671387,0.428809,1,3,0,1.932099,LOW
21,0.767825,0.036849,0.278359,0.244017,0.207597,4,1,16,80.932216,HIGH
11,0.15498,0.022076,0.398299,0.299604,0.075242,4,6,1,23.127087,MEDIUM
47,0.785744,0.018285,0.184796,0.144745,0.135864,2,14,31,150.0,HIGH
3,0.019098,0.015917,0.472263,0.35401,0.344293,0,1,2,1.03443,LOW
7,0.178606,0.025582,0.306698,0.193616,0.15753,0,7,0,16.374796,MEDIUM
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
3,0.215091,0.077024,0.05,0.02,0.408356,1,0,2,6.16921,MEDIUM
11,0.104357,0.008919,0.201013,0.100534,0.292761,1,9,1,18.578442,MEDIUM
4,0.242884,0.067482,0.215664,0.089928,0.315412,3,0,1,9.170605,MEDIUM
46,0.71142,0.015576,0.202758,0.11133,0.264288,11,31,4,150.0,HIGH
4,0.245438,0.055467,0.176925,0.032633,0.237538,0,2,2,4.198605,MEDIUM
1,0.027094,0.023268,0.829597,0.718391,0.28522,0,1,0,1.371265,LOW
57,0.812689,0.008907,0.238243,0.211423,0.215251,12,43,2,150.0,HIGH
36,0.86967,0.027302,0.14484,0.102068,0.116001,32,1,3,60.88172,HIGH
4,0.01086,0.002931,0.516717,0.362134,0.310451,0,1,3,2.868207,LOW
12,0.28675,0.028055,0.274185,0.125501,0.421802,5,5,2,25.0,MEDIUM
1,0.015275,0.010033,0.250705,0.05,0.51918,0,1,0,1.221209,LOW
31,0.72447,0.023538,0.105191,0.036416,0.320249,11,5,15,117.219065,HIGH
45,0.718754,0.012963,0.192819,0.100001,0.216557,4,22,19,79.587059,HIGH
2,0.036046,0.018318,0.735344,0.511624,0.346535,0,0,2,2.583181,LOW
38,0.732986,0.01719,0.150759,0.082262,0.064519,19,16,3,114.916803,HIGH
43,0.767983,0.018111,0.042895,0.002,0.126961,21,21,1,85.897724,HIGH
2,0.006809,0.012414,0.369246,0.208792,0.257908,2,0,0,1.752446,LOW
22,0.499776,0.022161,0.074208,0.005678,0.248004,5,10,7,70.014147,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
3,0.010993,0.001,0.699186,0.462763,0.082183,0,3,0,3.55946,LOW
28,0.605461,0.026771,0.110284,0.013676,0.083983,18,5,5,84.828941,HIGH
8,0.189384,0.029741,0.461472,0.30599,0.229903,0,6,2,10.920551,MEDIUM
4,0.184712,0.045828,0.066521,0.02,0.535776,0,3,1,9.285199,MEDIUM
6,0.198648,0.034478,0.519633,0.407568,0.491887,0,0,6,6.577289,MEDIUM
35,0.809974,0.022762,0.024964,0.002,0.330385,8,14,13,129.393804,HIGH
4,0.022679,0.001,0.770996,0.550147,0.244397,1,1,2,4.356929,LOW
15,0.51214,0.033329,0.185061,0.124431,0.092602,0,10,5,50.405419,HIGH
4,0.038116,0.012385,0.674617,0.539653,0.396396,2,0,2,3.157477,LOW
3,0.08,0.025328,0.269578,0.081354,0.426405,3,0,0,3.297877,MEDIUM
11,0.698099,0.062073,0.158522,0.07856,0.101975,10,0,1,29.144699,HIGH
25,0.533558,0.023837,0.088385,0.002,0.360476,2,10,13,76.052314,HIGH
25,0.771776,0.030801,0.073414,0.031072,0.25749,17,1,7,44.277613,HIGH
47,0.725346,0.017987,0.252787,0.219716,0.171254,9,30,8,80.584479,HIGH
2,0.021861,0.004905,0.809626,0.564264,0.384249,0,1,1,1.939513,LOW
4,0.065714,0.022328,0.85368,0.741327,0.403256,0,2,2,3.455748,LOW
58,0.487186,0.012645,0.035959,0.006635,0.126224,26,22,10,136.197265,HIGH
2,0.017686,0.013515,1.0,0.915612,0.433032,0,0,2,2.52215,LOW
4,0.029372,0.002427,0.902851,0.79034,0.428735,3,1,0,2.764449,LOW
10,0.08,0.013368,0.551641,0.405207,0.245245,4,4,2,25.0,MEDIUM
3,0.026554,0.013804,0.711632,0.484877,0.344922,1,2,0,4.031119,LOW
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
5,0.295278,0.066432,0.281427,0.148565,0.189075,2,1,2,11.113734,MEDIUM
52,0.697288,0.013963,0.028044,0.022782,0.02,8,40,4,150.0,HIGH
23,0.628747,0.030592,0.030995,0.002,0.021096,6,7,10,45.913443,HIGH
38,0.68308,0.016067,0.170382,0.099601,0.047652,19,15,4,149.034096,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
4,0.001,0.001,0.841604,0.755499,0.236642,0,1,3,4.051209,LOW
7,0.121623,0.013869,0.427493,0.293883,0.287986,3,3,1,15.320273,MEDIUM
4,0.002178,0.001,0.670115,0.453946,0.23086,3,1,0,1.444693,LOW
38,0.539515,0.018085,0.03833,0.002,0.022085,29,5,4,85.801569,HIGH
3,0.006432,0.004866,0.719839,0.635174,0.372131,0,0,3,2.852881,LOW
7,0.229765,0.032989,0.329729,0.268503,0.457314,1,1,5,8.882562,MEDIUM
2,0.015526,0.018009,0.473897,0.307055,0.109189,0,0,2,1.324779,LOW
44,0.647904,0.018884,0.122477,0.081592,0.252789,35,8,1,117.416424,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
17,0.592554,0.038779,0.02678,0.002,0.208505,1,9,7,50.397866,HIGH
1,0.007241,0.001,0.341544,0.113699,0.356444,0,0,1,1.493185,LOW
7,0.302047,0.043751,0.392928,0.333254,0.124657,4,3,0,18.259774,MEDIUM
24,0.412861,0.021398,0.134433,0.121574,0.296814,17,1,6,36.514485,HIGH
3,0.351751,0.1,0.303774,0.175172,0.412045,0,2,1,8.52412,MEDIUM
12,0.096546,0.005,0.468289,0.367376,0.365515,0,9,3,24.93577,MEDIUM
50,0.504213,0.017736,0.064174,0.056803,0.352576,4,8,38,88.649229,HIGH
12,0.22312,0.021698,0.137037,0.02,0.109776,1,1,10,11.974334,MEDIUM
4,0.016998,0.01434,0.807185,0.630228,0.406421,0,0,4,3.493754,LOW
10,0.284526,0.025094,0.406031,0.269081,0.0632,2,7,1,12.298317,MEDIUM
11,0.263732,0.02798,0.484642,0.371072,0.31994,4,1,6,25.0,MEDIUM
8,0.08,0.005,0.192212,0.02,0.315701,0,6,2,23.785241,MEDIUM
4,0.184177,0.046977,0.479761,0.3851,0.12407,3,0,1,8.139189,MEDIUM
4,0.303597,0.076848,0.43193,0.243095,0.45024,2,1,1,4.89086,MEDIUM
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
16,0.411842,0.026456,0.21204,0.196751,0.123399,4,12,0,60.847637,HIGH
2,0.002235,0.001,0.814095,0.746615,0.049717,2,0,0,2.737308,LOW
53,0.580962,0.011945,0.194835,0.164218,0.152344,13,26,14,150.0,HIGH
7,0.25166,0.030142,0.55341,0.385311,0.203454,1,4,2,8.056111,MEDIUM
45,0.742086,0.021286,0.144287,0.137526,0.305876,25,6,14,149.531107,HIGH
42,0.570034,0.013907,0.057363,0.033303,0.302424,19,18,5,118.354201,HIGH
3,0.012154,0.001,0.389226,0.180873,0.034081,0,0,3,4.011802,LOW
13,0.639028,0.048871,0.005,0.002,0.126242,0,10,3,43.310183,HIGH
4,0.006839,0.007385,0.884864,0.692382,0.154041,1,1,2,1.455812,LOW
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
1,0.025021,0.025417,0.356143,0.287504,0.211295,0,1,0,0.216487,LOW
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
35,0.837592,0.024215,0.04666,0.022039,0.220125,15,19,1,107.536959,HIGH
24,0.753811,0.038214,0.27964,0.228247,0.389247,7,4,13,79.469929,HIGH
50,0.644602,0.014562,0.183622,0.118681,0.381662,7,16,27,150.0,HIGH
23,0.74317,0.029508,0.174259,0.089469,0.233904,7,6,10,47.983925,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
18,0.566056,0.038662,0.251362,0.240752,0.104348,1,3,14,34.66757,HIGH
2,0.016229,0.001,0.863008,0.749627,0.344991,1,1,0,2.45342,LOW
3,0.01293,0.006422,0.767435,0.566569,0.274238,2,0,1,1.074117,LOW
4,0.037285,0.022482,0.652483,0.600537,0.259252,3,1,0,4.619559,LOW
17,0.705494,0.044464,0.077579,0.059611,0.043681,8,9,0,58.161869,HIGH
2,0.004766,0.008415,0.77013,0.613643,0.120836,0,0,2,3.076891,LOW
9,0.289667,0.033986,0.426798,0.354108,0.471414,0,8,1,22.108479,MEDIUM
7,0.331438,0.040465,0.263756,0.096528,0.29811,0,2,5,9.960418,MEDIUM
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
6,0.394573,0.069562,0.449846,0.310759,0.102004,2,3,1,15.824831,MEDIUM
40,0.643604,0.01347,0.091066,0.077289,0.162404,19,10,11,119.280981,HIGH
3,0.274224,0.088404,0.404448,0.257627,0.393664,0,3,0,6.956944,MEDIUM
2,0.047827,0.02067,0.547229,0.437517,0.478319,0,2,0,2.671649,LOW
1,0.054713,0.047779,0.874414,0.797761,0.342086,0,0,1,0.258566,LOW
31,0.424323,0.016334,0.216657,0.195074,0.237318,4,20,7,118.452161,HIGH
11,0.184958,0.005898,0.419239,0.334112,0.348513,1,5,5,25.0,MEDIUM
14,0.657063,0.051488,0.187729,0.114769,0.284575,9,2,3,49.457994,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
48,0.364943,0.005864,0.118806,0.109791,0.120371,25,23,0,91.153858,HIGH
6,0.165115,0.023146,0.4595,0.354497,0.159616,0,6,0,16.931562,MEDIUM
5,0.271283,0.060692,0.573372,0.451529,0.358453,1,3,1,11.745864,MEDIUM
5,0.090598,0.019318,0.092873,0.02,0.316872,1,1,3,7.751052,MEDIUM
10,0.350828,0.038231,0.310752,0.223711,0.392465,2,2,6,21.551468,MEDIUM
2,0.026041,0.010924,0.468247,0.254261,0.479189,0,2,0,2.673463,LOW
4,0.009368,0.001,0.517777,0.357512,0.072006,2,2,0,1.561374,LOW
39,0.251856,0.008715,0.17567,0.082204,0.246178,13,2,24,105.136046,HIGH
4,0.001,0.001,0.919173,0.81596,0.164334,2,1,1,4.492023,LOW
11,0.620638,0.062401,0.248967,0.179393,0.227785,7,1,3,42.100369,HIGH
17,0.830829,0.050081,0.130935,0.108163,0.250576,5,1,11,50.066226,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
4,0.002788,0.001,0.649889,0.550358,0.300634,0,3,1,1.7856,LOW
2,0.030652,0.016592,0.546387,0.494523,0.401491,0,2,0,1.329018,LOW
1,0.02731,0.034453,0.573582,0.328324,0.0,0,1,0,1.306482,LOW
2,0.01785,0.004633,0.235335,0.05,0.0,0,0,2,1.229111,LOW
58,0.639575,0.012671,0.082122,0.039463,0.388707,2,18,38,150.0,HIGH
